Employee ID,Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate,Months
fffe32003300310038003200,Female,Service,No,3,6.0,5.9,0.41,44
fffe32003700350036003400,Female,Service,No,0,2.0,3.1,0.18,39
fffe33003400380031003800,Female,Service,No,2,6.0,8.7,0.7,38
fffe32003500300035003500,Female,Service,Yes,1,3.0,5.4,0.38,46
fffe31003600320039003700,Female,Service,Yes,3,5.0,7.1,0.49,42
fffe33003400340032003000,Male,Service,No,3,6.0,8.3,0.64,46
fffe32003500340033003500,Male,Service,Yes,0,1.0,3.6,0.27,46
fffe3400330030003000,Female,Service,No,1,1.0,1.1,0.02,39
fffe31003100370038003400,Female,Product,No,3,5.0,6.0,0.44,37
fffe3500340030003200,Male,Product,No,1,3.0,6.1,0.4,43
fffe32003500300038003000,Male,Product,Yes,3,7.0,8.8,0.75,46
fffe3900320034003700,Male,Service,No,2,5.0,4.6,0.38,44
fffe33003000310035003900,Male,Service,No,2,5.0,6.2,0.56,42
fffe32003400390036003400,Female,Product,Yes,2,5.0,4.7,0.37,47
fffe33003000320036003000,Female,Service,Yes,1,3.0,3.0,0.14,44
fffe32003100360030003900,Male,Service,No,4,8.0,8.3,0.71,40
fffe33003400340039003800,Female,Service,Yes,2,5.0,4.6,0.37,45
fffe33003200350039003600,Female,Service,Yes,2,4.0,5.8,0.47,42
fffe31003100300033003700,Male,Service,No,2,5.0,5.3,0.32,38
fffe32003000320031003300,Male,Product,Yes,2,4.0,6.5,0.5,43
fffe380030003900,Female,Service,Yes,0,1.0,3.3,0.2,37
fffe32003500330031003300,Male,Product,Yes,4,6.0,6.2,0.6,47
fffe3300330035003100,Female,Product,Yes,2,4.0,3.8,0.3,44
fffe33003400320030003400,Female,Product,No,3,5.0,4.4,0.36,42
fffe32003100300038003500,Female,Service,Yes,1,1.0,2.2,0.09,48
fffe31003600310037003100,Male,Product,No,4,7.0,6.7,0.57,47
fffe31003000360037003400,Female,Product,No,4,7.0,8.7,0.71,43
fffe31003900360039003100,Male,Service,Yes,4,8.0,7.4,0.7,47
fffe32003700360033003900,Female,Service,Yes,1,4.0,4.2,0.3,39
fffe3200370036003600,Female,Product,Yes,2,4.0,3.7,0.27,38
fffe31003700380035003600,Female,Service,Yes,1,1.0,2.6,0.18,44
fffe31003000380030003700,Male,Service,Yes,2,2.0,4.8,0.28,41
fffe3400350039003400,Male,Product,No,2,5.0,4.7,0.42,42
fffe32003600380032003200,Male,Product,No,3,5.0,5.7,0.46,38
fffe32003700350031003800,Male,Product,No,3,6.0,6.9,0.59,46
fffe33003400330037003300,Male,Service,Yes,1,3.0,2.5,0.13,46
fffe3400340036003000,Male,Service,Yes,2,3.0,5.2,0.28,44
fffe33003400330035003200,Male,Product,Yes,1,2.0,5.9,0.37,40
fffe32003800320030003500,Male,Service,No,2,4.0,7.3,0.61,41
fffe31003400300038003400,Female,Service,No,2,5.0,5.9,0.35,43
fffe33003200310037003200,Male,Product,Yes,2,3.0,5.7,0.38,42
fffe31003500370034003500,Female,Service,No,3,4.0,4.1,0.31,44
fffe32003900310030003300,Male,Product,Yes,1,3.0,3.9,0.19,43
fffe32003900390037003400,Female,Product,No,2,3.0,3.0,0.19,37
fffe32003300350038003800,Female,Product,Yes,4,7.0,6.8,0.56,48
fffe32003400370032003500,Female,Service,No,3,5.0,7.1,0.63,40
fffe31003800360038003100,Female,Service,No,2,4.0,6.2,0.4,39
fffe32003500340032003700,Male,Service,No,3,7.0,7.1,0.58,44
fffe3700380034003000,Female,Service,No,2,6.0,8.6,0.69,47
fffe32003400350030003200,Female,Product,Yes,4,8.0,9.0,0.72,37
fffe3300330030003400,Female,Product,No,2,4.0,6.2,0.52,42
fffe32003800340039003800,Male,Service,Yes,3,6.0,8.1,0.79,40
fffe31003700330036003000,Female,Product,Yes,1,2.0,3.5,0.2,37
fffe3300370034003900,Female,Service,No,3,7.0,6.8,0.62,37
fffe32003900300036003500,Female,Service,Yes,1,3.0,5.4,0.39,46
fffe32003900340033003500,Male,Service,Yes,2,4.0,5.4,0.36,43
fffe32003500310039003800,Female,Service,Yes,1,2.0,3.4,0.29,47
fffe31003900350031003200,Female,Service,Yes,2,5.0,6.1,0.38,37
fffe32003000390036003100,Female,Service,Yes,4,9.0,8.5,0.72,45
fffe32003600350036003100,Female,Product,No,2,5.0,7.7,0.68,38
fffe32003000380033003100,Female,Product,No,3,4.0,5.9,0.41,47
fffe350034003300,Male,Service,No,2,4.0,7.0,0.57,43
fffe3100340031003300,Male,Service,Yes,4,8.0,8.7,0.76,48
fffe32003900320034003700,Female,Service,No,4,8.0,7.9,0.69,41
fffe31003800330032003400,Male,Service,Yes,2,4.0,5.0,0.3,40
fffe33003300300036003900,Male,Service,Yes,4,7.0,8.2,0.7,41
fffe32003700340038003400,Female,Product,Yes,2,5.0,6.8,0.55,48
fffe3500370031003100,Female,Product,No,1,2.0,3.7,0.23,37
fffe32003000380033003800,Female,Service,Yes,1,2.0,4.9,0.44,43
fffe32003300330037003200,Male,Product,Yes,2,6.0,6.8,0.53,42
fffe3300320034003900,Female,Service,No,1,1.0,5.0,0.28,47
fffe32003800300031003600,Male,Product,No,1,3.0,4.6,0.29,39
fffe32003700380037003500,Male,Service,No,3,6.0,4.5,0.4,46
fffe31003700390037003400,Male,Service,Yes,4,9.0,9.8,0.9,41
fffe33003200310030003600,Female,Product,No,1,3.0,2.0,0.13,38
fffe33003300330035003500,Female,Service,Yes,1,3.0,5.2,0.37,44
fffe3100370032003800,Female,Product,No,4,8.0,8.7,0.76,42
fffe3700330034003200,Female,Service,Yes,2,4.0,4.0,0.17,47
fffe33003000330039003400,Male,Service,No,3,5.0,6.0,0.44,37
fffe32003600380032003600,Female,Service,Yes,3,4.0,6.0,0.44,43
fffe3200390030003800,Male,Service,No,0,1.0,3.0,0.23,39
fffe32003500360033003400,Female,Service,No,2,5.0,7.6,0.66,47
fffe31003500390039003400,Female,Product,Yes,1,4.0,5.0,0.34,39
fffe3100360034003600,Female,Service,Yes,1,3.0,5.7,0.38,48
fffe33003100370035003300,Male,Service,No,4,8.0,6.2,0.54,40
fffe32003800320033003400,Female,Product,No,3,6.0,5.9,0.51,42
fffe32003900360039003500,Male,Service,No,3,6.0,6.3,0.62,47
fffe32003600330034003500,Male,Service,No,3,5.0,5.7,0.47,48
fffe3600360035003700,Male,Service,Yes,2,3.0,5.5,0.4,37
fffe33003400370038003200,Male,Service,Yes,0,1.0,0.0,0.0,38
fffe3900320033003000,Male,Product,No,3,8.0,7.9,0.76,46
fffe32003300300038003500,Male,Service,No,4,9.0,8.1,0.81,45
fffe32003800370039003700,Male,Product,No,1,3.0,5.7,0.38,39
fffe31003800300036003200,Female,Service,No,3,6.0,7.2,0.6,42
fffe31003900300037003700,Female,Service,Yes,1,3.0,4.9,0.34,39
fffe32003700360038003000,Female,Service,No,0,2.0,2.3,0.17,46
fffe31003900390030003500,Male,Service,No,1,3.0,4.6,0.37,42
fffe33003000330031003100,Female,Service,Yes,1,1.0,5.0,0.26,47
fffe32003600350032003200,Female,Service,Yes,2,3.0,4.7,0.26,42
fffe31003400380037003700,Male,Service,Yes,2,5.0,6.4,0.54,38
fffe31003000330039003700,Male,Service,Yes,2,3.0,5.8,0.48,48
fffe31003700310037003300,Male,Product,Yes,3,5.0,7.1,0.48,47
fffe32003900370030003800,Female,Service,No,2,3.0,5.6,0.37,48
fffe31003100320030003000,Male,Service,Yes,2,2.0,3.2,0.24,46
fffe33003000310032003700,Female,Product,Yes,2,3.0,1.3,0.1,42
fffe32003300390037003600,Female,Product,No,3,6.0,5.8,0.51,41
fffe31003500370031003800,Female,Product,Yes,1,2.0,3.8,0.29,47
fffe33003400380035003600,Female,Service,Yes,2,4.0,5.7,0.39,37
fffe32003300300036003700,Female,Service,No,1,3.0,5.7,0.35,43
fffe32003000310034003700,Female,Service,Yes,0,1.0,2.3,0.09,46
fffe33003200300037003500,Female,Product,No,0,1.0,3.8,0.29,47
fffe31003000310036003600,Female,Service,No,4,7.0,7.6,0.7,38
fffe3900390038003100,Male,Product,No,3,6.0,8.7,0.68,47
fffe32003000300038003900,Female,Service,Yes,3,7.0,7.7,0.59,46
fffe3500330032003900,Female,Service,Yes,2,5.0,5.5,0.38,37
fffe33003200350031003400,Female,Product,Yes,3,5.0,6.3,0.45,48
fffe32003800320030003200,Female,Service,Yes,1,2.0,1.4,0.11,39
fffe3500350039003700,Female,Service,Yes,0,2.0,4.7,0.26,42
fffe32003300340032003600,Female,Product,Yes,2,5.0,5.5,0.32,42
fffe32003000300038003500,Male,Product,Yes,2,5.0,6.2,0.39,41
fffe31003500380034003300,Male,Service,No,3,8.0,10.0,0.89,47
fffe3500380039003200,Female,Product,Yes,3,6.0,5.3,0.44,45
fffe32003900330039003100,Female,Product,Yes,2,4.0,6.8,0.62,40
fffe32003600330034003900,Male,Service,Yes,3,5.0,4.4,0.32,44
fffe33003000370039003000,Female,Service,Yes,2,4.0,6.9,0.5,39
fffe32003700370030003000,Male,Service,Yes,2,4.0,3.9,0.32,41
fffe31003900350033003600,Male,Product,No,2,4.0,6.2,0.53,44
fffe32003700320037003200,Female,Product,No,4,7.0,8.1,0.69,42
fffe32003900310037003400,Female,Product,No,2,4.0,3.7,0.25,48
fffe32003800340034003900,Female,Service,No,3,5.0,6.5,0.41,37
fffe32003300300032003100,Male,Product,No,2,5.0,6.5,0.53,47
fffe31003400310032003300,Female,Service,Yes,1,4.0,5.4,0.48,46
fffe350038003600,Male,Product,No,2,6.0,6.6,0.54,39
fffe32003000340036003800,Male,Product,No,3,8.0,7.5,0.72,46
fffe3200330033003200,Female,Service,Yes,2,4.0,4.1,0.19,42
fffe32003800380039003500,Female,Service,Yes,5,10.0,9.7,0.89,48
fffe32003400360031003700,Female,Product,No,3,6.0,7.1,0.6,42
fffe32003400380038003900,Female,Service,Yes,3,6.0,5.6,0.47,38
fffe3600380031003700,Male,Service,No,3,7.0,9.1,0.76,45
fffe31003900370037003500,Male,Product,Yes,3,6.0,5.1,0.47,38
fffe32003300300031003800,Female,Product,Yes,1,2.0,3.7,0.27,43
fffe32003000390037003500,Male,Product,Yes,1,3.0,5.5,0.4,40
fffe31003800320034003400,Male,Service,Yes,2,3.0,3.8,0.23,40
fffe32003000320030003700,Male,Product,No,3,7.0,7.9,0.72,39
fffe32003200330038003200,Male,Service,Yes,5,10.0,10.0,0.96,46
fffe3800380032003800,Male,Service,No,3,6.0,4.8,0.38,43
fffe32003800340034003100,Male,Product,No,1,2.0,3.4,0.13,45
fffe3900310030003500,Male,Service,Yes,1,2.0,3.7,0.27,44
fffe3700360030003400,Male,Service,No,2,5.0,7.0,0.69,43
fffe32003900380035003400,Female,Service,Yes,1,3.0,5.7,0.43,38
fffe33003400380036003200,Female,Product,Yes,2,4.0,5.3,0.39,38
fffe31003600380034003400,Male,Service,No,2,4.0,7.6,0.55,45
fffe3500310031003300,Female,Service,No,1,4.0,5.2,0.43,48
fffe31003700310030003200,Male,Service,No,4,7.0,6.7,0.57,39
fffe31003200320031003300,Male,Service,Yes,3,5.0,7.6,0.62,48
fffe31003800390031003000,Male,Service,No,1,1.0,1.2,0.1,39
fffe31003900310031003200,Female,Product,Yes,1,2.0,4.4,0.2,39
fffe31003100300032003100,Male,Service,No,4,7.0,6.9,0.66,37
fffe31003500300030003500,Male,Product,Yes,3,5.0,6.7,0.64,37
fffe31003300320038003600,Male,Service,Yes,4,8.0,7.1,0.51,40
fffe32003900380033003400,Male,Service,Yes,0,1.0,3.4,0.28,40
fffe350032003200,Female,Service,No,2,6.0,7.3,0.64,46
fffe32003800380036003600,Male,Product,Yes,2,6.0,6.8,0.55,48
fffe33003100310037003200,Male,Product,No,4,7.0,6.6,0.58,42
fffe32003300330039003100,Male,Service,No,2,4.0,8.0,0.65,45
fffe32003300390038003700,Male,Product,No,5,9.0,8.5,0.86,38
fffe33003000330034003800,Male,Service,No,3,7.0,6.5,0.56,45
fffe3300340031003900,Female,Product,No,0,2.0,5.2,0.28,42
fffe3500310037003500,Male,Product,No,4,7.0,7.6,0.6,47
fffe32003500360039003000,Male,Service,No,4,9.0,9.5,1.0,44
fffe31003600380032003000,Male,Service,No,2,6.0,8.6,0.71,43
fffe33003000370032003700,Female,Service,No,2,3.0,5.3,0.35,37
fffe3600390034003100,Female,Service,Yes,2,3.0,3.1,0.16,44
fffe3400330034003200,Male,Service,Yes,2,4.0,3.0,0.2,40
fffe33003000350039003700,Female,Product,Yes,2,2.0,1.7,0.11,42
fffe32003700310034003400,Female,Service,No,2,5.0,6.3,0.52,39
fffe31003800300033003300,Male,Product,No,4,7.0,8.3,0.67,38
fffe31003700350037003400,Female,Service,Yes,2,4.0,5.9,0.39,37
fffe32003600310037003400,Female,Service,Yes,2,4.0,5.5,0.35,48
fffe3800370030003300,Female,Service,Yes,2,3.0,5.7,0.48,42
fffe31003400360031003000,Male,Product,No,3,6.0,6.9,0.53,45
fffe31003800380035003800,Female,Product,Yes,2,5.0,6.1,0.45,48
fffe3200360037003600,Male,Service,Yes,2,4.0,4.9,0.39,40
fffe31003300370036003800,Female,Product,Yes,1,3.0,5.2,0.36,41
fffe32003200330033003400,Female,Product,Yes,2,5.0,4.8,0.41,43
fffe32003800390034003100,Female,Product,No,4,9.0,9.1,0.84,43
fffe31003500370033003700,Female,Product,No,3,6.0,7.3,0.51,38
fffe32003100380031003200,Female,Product,No,3,7.0,6.5,0.58,40
fffe33003400320036003900,Female,Service,Yes,2,4.0,5.5,0.31,43
fffe31003300370038003100,Female,Service,No,1,2.0,2.6,0.18,46
fffe3100320037003400,Female,Service,Yes,1,2.0,3.0,0.2,45
fffe3500330037003000,Male,Service,No,2,4.0,7.3,0.54,42
fffe3400380034003400,Female,Product,Yes,1,2.0,4.2,0.25,41
fffe320030003400,Female,Service,Yes,1,2.0,5.8,0.46,41
fffe32003100370039003900,Female,Service,No,4,6.0,7.3,0.66,42
fffe32003300310036003800,Female,Service,No,2,6.0,6.6,0.6,42
fffe3400370034003900,Female,Service,Yes,0,1.0,2.3,0.1,47
fffe31003600350038003300,Female,Service,Yes,3,5.0,6.5,0.47,40
fffe32003700370032003000,Female,Service,Yes,2,4.0,4.6,0.31,39
fffe32003800360033003500,Male,Product,No,2,4.0,4.1,0.29,38
fffe32003500300035003900,Male,Service,Yes,4,9.0,8.7,0.75,43
fffe31003200390031003000,Female,Product,Yes,2,4.0,7.0,0.49,37
fffe31003900380036003600,Female,Product,No,1,1.0,2.2,0.07,37
fffe31003500380038003400,Male,Product,Yes,4,7.0,7.5,0.58,38
fffe31003000340037003300,Male,Service,Yes,2,3.0,4.2,0.24,46
fffe31003600300033003300,Female,Service,No,2,4.0,4.7,0.37,47
fffe31003300380039003900,Female,Service,No,2,6.0,6.2,0.51,48
fffe31003400310030003100,Female,Service,No,2,3.0,3.3,0.12,48
fffe3500350030003200,Female,Product,No,2,2.0,5.2,0.28,45
fffe32003400380032003300,Male,Service,Yes,2,2.0,3.4,0.2,48
fffe31003300310036003700,Male,Product,Yes,3,6.0,7.1,0.53,48
fffe32003300330037003800,Female,Product,Yes,2,5.0,5.1,0.44,45
fffe31003400350037003200,Male,Service,No,4,8.0,9.5,0.95,48
fffe380035003500,Male,Service,Yes,2,5.0,5.0,0.42,46
fffe3400370036003500,Male,Service,Yes,1,2.0,4.6,0.25,39
fffe33003100330035003100,Female,Service,No,2,5.0,6.5,0.51,40
fffe33003300380031003600,Female,Product,Yes,2,6.0,5.9,0.57,41
fffe31003000350037003100,Female,Service,Yes,2,5.0,4.7,0.32,38
fffe32003900390034003200,Female,Service,No,2,3.0,5.6,0.34,44
fffe32003500370038003600,Male,Service,Yes,1,3.0,3.6,0.21,37
fffe3800310038003100,Male,Service,Yes,3,4.0,4.5,0.4,45
fffe3200300035003100,Female,Product,Yes,0,2.0,3.7,0.28,43
fffe32003300390031003300,Female,Product,Yes,3,5.0,5.6,0.47,43
fffe31003700310034003700,Female,Service,No,2,3.0,5.1,0.37,48
fffe3900330037003700,Male,Service,Yes,5,9.0,8.8,0.8,45
fffe3500310038003000,Male,Service,Yes,4,7.0,6.4,0.63,41
fffe31003400350035003500,Female,Service,Yes,2,4.0,6.1,0.44,48
fffe32003500340036003000,Female,Product,No,0,1.0,0.0,0.0,40
fffe3600350035003300,Male,Service,Yes,4,8.0,8.1,0.63,38
fffe31003400380031003400,Female,Product,Yes,0,1.0,4.6,0.29,37
fffe33003000340038003800,Male,Service,Yes,2,4.0,4.8,0.3,37
fffe33003000350035003200,Male,Product,Yes,0,1.0,4.3,0.26,38
fffe3900370033003700,Female,Service,No,2,6.0,8.1,0.66,43
fffe3700360033003600,Male,Service,No,3,6.0,7.8,0.64,45
fffe31003300380037003000,Female,Product,Yes,3,5.0,5.7,0.35,42
fffe32003900350035003100,Female,Service,Yes,4,8.0,7.5,0.62,42
fffe31003600380030003800,Male,Service,No,3,6.0,6.3,0.56,42
fffe31003100330039003300,Male,Product,No,1,3.0,6.8,0.48,44
fffe32003800320039003900,Female,Service,No,3,6.0,7.3,0.75,45
fffe31003600380030003400,Male,Product,No,4,8.0,7.9,0.71,39
fffe31003200380038003200,Female,Product,Yes,2,3.0,4.6,0.34,39
fffe32003700380032003700,Male,Product,Yes,2,4.0,3.7,0.22,44
fffe32003300390035003900,Male,Service,Yes,2,5.0,5.7,0.48,44
fffe31003800330034003700,Female,Service,Yes,4,7.0,7.8,0.61,48
fffe31003600310039003500,Male,Service,Yes,4,7.0,7.7,0.67,45
fffe3300380032003200,Male,Service,No,2,4.0,4.4,0.31,47
fffe32003600350038003500,Male,Product,Yes,2,4.0,6.5,0.59,46
fffe3500370031003400,Female,Service,No,3,6.0,6.6,0.52,43
fffe31003800,Male,Product,No,3,7.0,9.0,0.8,46
fffe31003000390032003400,Male,Product,Yes,3,4.0,5.8,0.4,41
fffe31003800300039003300,Male,Service,Yes,4,9.0,10.0,0.89,46
fffe31003200370031003300,Female,Service,No,4,8.0,6.7,0.67,44
fffe330032003400,Male,Service,No,4,7.0,6.9,0.55,48
fffe3900340039003100,Male,Service,Yes,1,3.0,5.8,0.43,41
fffe31003800330036003900,Female,Service,Yes,0,1.0,3.2,0.12,40
fffe32003500350035003100,Female,Service,Yes,2,4.0,6.5,0.48,42
fffe32003700310037003300,Female,Product,Yes,2,3.0,6.1,0.5,45
fffe3900380039003600,Male,Service,Yes,2,4.0,6.5,0.41,38
fffe31003800360033003700,Female,Product,Yes,1,4.0,4.5,0.34,40
fffe31003900300035003400,Female,Service,No,0,1.0,2.1,0.09,45
fffe32003600310035003100,Male,Service,Yes,3,7.0,7.4,0.61,41
fffe390031003400,Female,Service,Yes,1,2.0,4.2,0.29,43
fffe3700340032003800,Female,Product,No,3,7.0,5.7,0.54,41
fffe33003400360033003300,Male,Product,Yes,1,2.0,3.0,0.14,40
fffe32003600300039003000,Male,Product,Yes,1,1.0,0.0,0.0,40
fffe3800380030003600,Male,Product,Yes,1,3.0,4.7,0.42,48
fffe3600340038003600,Female,Service,No,4,8.0,10.0,0.95,39
fffe32003000300037003900,Male,Product,No,1,3.0,7.2,0.54,47
fffe31003600320038003600,Male,Service,Yes,3,6.0,6.6,0.48,39
fffe3300390039003800,Female,Service,Yes,2,5.0,5.7,0.33,41
fffe3100360035003600,Female,Product,No,3,7.0,7.4,0.59,47
fffe3700370031003900,Male,Service,Yes,0,2.0,2.5,0.13,43
fffe33003200320036003500,Female,Service,No,1,2.0,6.3,0.4,41
fffe31003000330033003000,Female,Service,Yes,2,5.0,6.6,0.44,46
fffe3400310036003200,Male,Service,No,3,6.0,5.6,0.51,40
fffe3300300034003400,Male,Service,No,4,9.0,8.9,0.74,42
fffe3200380035003600,Male,Product,No,2,5.0,6.7,0.54,47
fffe32003600330032003800,Male,Service,No,2,6.0,8.2,0.62,39
fffe31003900340039003500,Female,Service,Yes,0,1.0,0.0,0.0,44
fffe31003100370037003300,Female,Product,Yes,1,3.0,6.5,0.47,47
fffe3800380035003800,Female,Product,Yes,3,4.0,6.2,0.44,48
fffe310033003600,Female,Service,No,3,6.0,6.6,0.56,48
fffe31003000350033003200,Female,Service,No,3,5.0,6.2,0.47,45
fffe31003400370034003800,Female,Service,Yes,2,4.0,4.3,0.33,41
fffe32003800310034003700,Female,Product,No,3,4.0,5.5,0.5,41
fffe3500360031003800,Female,Service,Yes,4,8.0,6.8,0.66,44
fffe31003800380035003500,Female,Service,Yes,3,8.0,9.0,0.75,42
fffe32003600360032003000,Female,Service,Yes,1,3.0,3.7,0.15,48
fffe32003600350033003800,Female,Service,No,2,5.0,7.0,0.55,46
fffe31003800330039003300,Male,Service,Yes,1,5.0,6.4,0.56,47
fffe3600330033003700,Female,Service,No,3,6.0,7.0,0.52,40
fffe32003300310039003400,Male,Product,Yes,1,2.0,4.5,0.25,37
fffe33003100370035003000,Female,Service,No,2,5.0,5.5,0.34,43
fffe32003000320034003900,Male,Product,Yes,3,4.0,5.2,0.37,45
fffe33003300380034003800,Female,Service,No,4,6.0,7.2,0.65,44
fffe32003000390035003400,Female,Product,No,0,1.0,1.8,0.1,45
fffe33003300380037003100,Male,Service,No,4,7.0,6.2,0.55,44
fffe31003500350038003900,Male,Service,No,2,4.0,7.1,0.48,37
fffe32003000310035003200,Female,Service,Yes,1,1.0,3.3,0.16,37
fffe32003700310034003300,Female,Product,No,3,5.0,5.1,0.42,38
fffe31003700340039003400,Male,Service,No,3,7.0,9.5,0.79,42
fffe32003800390035003900,Female,Service,No,2,4.0,4.8,0.42,46
fffe31003000300032003700,Male,Service,No,2,4.0,6.5,0.6,47
fffe31003500300034003600,Female,Product,Yes,2,5.0,7.7,0.69,39
fffe32003700350032003600,Male,Product,No,4,7.0,6.5,0.64,39
fffe380039003800,Female,Product,Yes,4,7.0,7.5,0.66,45
fffe33003400330038003100,Male,Service,No,4,8.0,8.3,0.66,44
fffe32003200370037003900,Male,Product,Yes,3,7.0,7.3,0.56,41
fffe3500390037003800,Male,Service,No,2,4.0,3.0,0.25,42
fffe32003300390031003200,Male,Product,Yes,1,4.0,5.8,0.33,45
fffe3600340035003400,Female,Service,Yes,1,3.0,5.8,0.36,45
fffe31003100320038003300,Male,Service,No,2,3.0,4.6,0.34,42
fffe33003000390037003800,Female,Service,Yes,0,1.0,3.1,0.11,42
fffe31003700310036003900,Male,Product,No,2,5.0,5.8,0.55,38
fffe32003900300034003100,Female,Product,Yes,2,4.0,7.0,0.59,44
fffe37003500,Female,Service,Yes,2,4.0,7.2,0.55,41
fffe32003700390031003300,Female,Product,No,3,6.0,5.3,0.35,39
fffe31003300350032003300,Female,Service,Yes,0,1.0,2.6,0.17,44
fffe31003400340038003200,Female,Service,No,2,4.0,6.7,0.67,41
fffe32003400350039003300,Male,Service,No,1,4.0,5.6,0.36,46
fffe31003000300032003100,Female,Service,No,2,3.0,4.9,0.45,46
fffe3200380031003800,Female,Product,Yes,1,4.0,6.3,0.44,43
fffe39003800,Female,Product,Yes,0,1.0,2.0,0.13,45
fffe3300350038003200,Female,Product,Yes,1,3.0,2.9,0.16,47
fffe3500350039003300,Female,Service,No,2,3.0,4.3,0.29,42
fffe31003400390032003700,Male,Service,No,3,5.0,7.7,0.6,44
fffe31003600360036003900,Female,Product,Yes,1,3.0,5.9,0.5,37
fffe3400360038003900,Female,Product,Yes,2,2.0,5.2,0.28,37
fffe33003100330035003400,Male,Product,No,3,6.0,9.5,0.86,44
fffe31003200390037003700,Male,Product,Yes,3,5.0,5.6,0.38,42
fffe32003900320030003700,Female,Service,Yes,1,4.0,4.3,0.32,47
fffe32003200370033003400,Female,Product,No,2,3.0,4.4,0.39,47
fffe32003800330032003400,Male,Service,Yes,3,6.0,7.0,0.58,44
fffe32003700310034003200,Male,Service,Yes,3,7.0,7.8,0.66,37
fffe31003200360037003600,Male,Service,Yes,1,3.0,6.0,0.47,46
fffe33003200360033003900,Male,Service,Yes,2,3.0,5.1,0.27,41
fffe31003400300034003600,Female,Product,No,3,6.0,6.6,0.51,47
fffe32003500330034003500,Female,Service,No,2,4.0,4.6,0.37,39
fffe31003000330033003800,Male,Service,Yes,1,3.0,5.0,0.45,40
fffe31003100370030003700,Female,Service,Yes,2,2.0,2.4,0.11,42
fffe32003800330037003300,Female,Service,No,3,5.0,4.8,0.33,37
fffe3800310035003100,Male,Service,No,2,6.0,7.0,0.68,39
fffe33003000380039003100,Female,Service,No,1,2.0,0.7,0.05,41
fffe31003000350033003500,Female,Service,No,3,6.0,6.1,0.55,39
fffe32003200360035003100,Female,Service,Yes,2,4.0,4.9,0.34,44
fffe32003300330030003300,Female,Product,Yes,2,5.0,5.4,0.44,47
fffe32003500350033003300,Male,Product,Yes,2,4.0,5.0,0.43,44
fffe32003800310036003100,Female,Product,Yes,1,3.0,5.6,0.44,41
fffe310032003500,Female,Service,Yes,3,5.0,5.5,0.4,43
fffe31003900300035003500,Male,Service,Yes,2,3.0,2.6,0.19,42
fffe31003900380033003900,Male,Service,No,4,7.0,6.1,0.58,39
fffe33003300310035003300,Male,Product,No,3,7.0,7.6,0.58,40
fffe3800350038003300,Female,Service,No,2,5.0,7.4,0.55,48
fffe3800370030003700,Female,Service,No,2,5.0,5.8,0.4,46
fffe32003500380033003300,Female,Product,Yes,1,2.0,0.9,0.02,47
fffe3600380033003400,Female,Service,No,4,7.0,7.5,0.67,40
fffe32003100340036003600,Female,Service,No,0,1.0,3.9,0.26,48
fffe31003500390030003400,Male,Product,Yes,1,2.0,2.4,0.17,39
fffe31003700350037003200,Male,Service,Yes,4,8.0,8.1,0.62,46
fffe33003000330032003300,Male,Service,No,4,7.0,7.7,0.61,44
fffe32003600350039003800,Male,Service,Yes,2,4.0,5.2,0.48,48
fffe32003200370039003800,Female,Service,No,2,5.0,7.1,0.57,42
fffe33003000370039003100,Female,Product,Yes,0,1.0,3.6,0.17,46
fffe3300340038003000,Female,Product,Yes,1,2.0,3.5,0.14,48
fffe33003000300037003400,Female,Product,Yes,3,4.0,3.3,0.28,42
fffe32003400390030003800,Male,Service,No,2,3.0,4.8,0.41,39
fffe33003100300031003000,Female,Service,Yes,1,3.0,6.0,0.37,43
fffe3900350038003200,Male,Product,No,4,7.0,8.0,0.7,37
fffe31003400320037003900,Female,Product,No,2,4.0,5.8,0.39,43
fffe31003400340036003200,Female,Service,Yes,1,2.0,4.5,0.31,47
fffe33003000330038003800,Female,Service,No,4,6.0,7.2,0.6,40
fffe32003700310034003700,Male,Product,Yes,2,4.0,3.4,0.2,40
fffe32003800300033003800,Male,Product,Yes,5,10.0,9.3,0.98,48
fffe32003700330030003400,Male,Service,No,3,6.0,6.5,0.59,48
fffe3900330031003500,Female,Service,Yes,3,4.0,5.2,0.47,45
fffe32003500370034003700,Male,Service,No,5,9.0,8.9,0.82,37
fffe3700330030003800,Female,Product,Yes,1,3.0,3.6,0.25,44
fffe3500350034003100,Male,Service,No,4,8.0,8.3,0.76,41
fffe32003800320037003100,Female,Service,No,1,2.0,3.7,0.32,40
fffe31003400380033003300,Male,Product,No,1,2.0,4.7,0.36,44
fffe31003300320031003900,Female,Service,Yes,2,5.0,6.7,0.45,40
fffe3800360033003000,Male,Service,No,4,7.0,6.6,0.64,47
fffe31003100310032003100,Female,Product,Yes,1,4.0,6.8,0.47,37
fffe31003800350030003600,Female,Service,No,3,4.0,4.9,0.43,45
fffe33003200320032003300,Female,Product,No,3,5.0,5.6,0.31,37
fffe390038003000,Male,Service,Yes,2,3.0,4.2,0.29,42
fffe31003700300034003800,Female,Service,Yes,1,2.0,6.2,0.41,44
fffe32003500320035003900,Male,Service,Yes,0,2.0,2.7,0.18,47
fffe33003000340037003500,Male,Service,No,2,5.0,6.4,0.46,44
fffe31003900360031003900,Female,Service,Yes,1,1.0,1.5,0.09,40
